id_pedido;cliente;restaurante;categoria;data_pedido;valor_pedido;taxa_entrega;desconto;quantidade_itens;forma_pagamento;status;cidade
1668;Cliente_1889;Sushi Express;Brasileira;09/09/2024;54.64;12.96;0.0;3;Pix;Em preparo;São Paulo
1669;Cliente_38;Churrasco Grill;Brasileira;04/10/2024;99.73;5.44;0.0;3;pix;Saiu para entrega;Belo Horizonte
1670;Cliente_1211;   - Tropical;Brasileira;09/09/2024;100.29;12.03;0.0;4;Dinheiro;Em preparo;São Paulo
1671;Cliente_1252;   - Tropical;Brasileira;21/02/2024;128.57;5.69;10.0;4;Dinheiro;Saiu para entrega;São Paulo
1672;Cliente_7;Pizza_Mania;Hamburguer;06-22-2024;59.9;11.39;0.0;3;Cartão Crédito;Entregue;São Paulo
1673;Cliente_962;Tempero Caseiro;Açai;10-31-2024;23.39;3.75;0.0;4;Pix;Em preparo;Belo Horizonte
1674;Cliente_1285;Pastel & Cia;Hamburguer;03-15-2024;32.19;7.93;0.0;4;Dinheiro;Cancelado;Salvador
1675;Cliente_2622;Burger House;Pizza;15/08/2024;41.94;3.48;5.0;3;Pix;Saiu para entrega;Curitiba
1676;Cliente_1642;Pizza_Mania;Hamburguer;11/03/2024;123.65;10.99;;2;Dinheiro;Entregue;São Paulo
1677;Cliente_2793;Cantina Italiana;Açai;18/05/2024;52.02;12.66;0.0;3;pix;Entregue;São Paulo
1678;Cliente_2162;Churrasco Grill;Salgados;07/09/2024;127.2;12.06;;3;Cartao Debito;Saiu para entrega;São Paulo
1679;Cliente_1839;Sushi Express;Pizza;17/07/2024;63.77;5.95;0.0;1;pix;Entregue;Rio de Janeiro
1680;Cliente_2667;Pizza_Mania;Brasileira;09/05/2024;35.77;14.41;;1;Cartao Debito;Entregue;Salvador
1681;Cliente_599;Burger House;Italiana;04/03/2024;136.93;13.21;5.0;3;pix;Cancelado;Belo Horizonte
1682;Cliente_914;Pizza_Mania;Brasileira;10/03/2024;66.5;5.83;5.0;3;pix;Em preparo;Rio de Janeiro
1683;Cliente_2422;Cantina Italiana;Churrasco;04/12/2024;98.73;11.03;5.0;3;Cartao Debito;Entregue;Rio de Janeiro
1684;Cliente_1062;Cantina Italiana;Japonesa;07/05/2024;40.6;10.01;;3;pix;Saiu para entrega;Rio de Janeiro
1685;Cliente_1676;Pizza_Mania;Salgados;19/08/2024;29.72;7.13;;2;pix;Saiu para entrega;Salvador
1686;Cliente_1999;Pastel & Cia;Hamburguer;10/03/2024;71.03;3.78;10.0;2;pix;Cancelado;Belo Horizonte
1687;Cliente_2096;Churrasco Grill;Brasileira;10/04/2024;25.83;11.7;;1;Pix;Cancelado;Curitiba
1688;Cliente_1608;Sushi Express;Japonesa;18/03/2024;43.16;4.7;5.0;1;Pix;Cancelado;Curitiba
1689;Cliente_28;Burger House;Salgados;09/04/2024;131.89;3.46;;2;Cartão Crédito;Cancelado;Belo Horizonte
1690;Cliente_1415;Cantina Italiana;Japonesa;09/06/2024;57.64;3.2;;3;pix;Saiu para entrega;Salvador
1691;Cliente_2336;Tempero Caseiro;Churrasco;28/07/2024;74.28;5.74;10.0;2;pix;Cancelado;Salvador
1692;Cliente_2477;Pizza_Mania;Hamburguer;01/02/2024;128.4;5.39;10.0;3;pix;Entregue;Belo Horizonte
1693;Cliente_2229;Sushi Express;Japonesa;14/04/2024;70.81;7.99;5.0;2;Cartao Debito;Cancelado;São Paulo
1694;Cliente_427;Pizza_Mania;Salgados;18/06/2024;88.61;5.54;5.0;2;Cartao Debito;Em preparo;São Paulo
1695;Cliente_337;Pastel & Cia;Salgados;28/08/2024;97.96;9.59;;1;Pix;Em preparo;Belo Horizonte
1696;Cliente_1938;Burger House;Churrasco;29/02/2024;28.55;6.31;10.0;3;pix;Em preparo;Rio de Janeiro
1697;Cliente_2534;Churrasco Grill;Salgados;08/05/2024;26.74;6.45;;2;Cartao Debito;Entregue;Curitiba
1698;Cliente_416;Sushi Express;Açai;06/05/2024;118.28;5.97;;3;pix;Em preparo;Rio de Janeiro
1699;Cliente_2388;   - Tropical;Brasileira;02-15-2024;138.59;13.33;10.0;4;pix;Saiu para entrega;Rio de Janeiro
1700;Cliente_2533;Tempero Caseiro;Italiana;11/03/2024;40.4;8.18;;3;Pix;Entregue;São Paulo
1701;Cliente_462;   - Tropical;Churrasco;05/05/2024;77.57;11.23;5.0;4;Cartão Crédito;Entregue;Salvador
1702;Cliente_240;Tempero Caseiro;Açai;08/01/2024;149.72;6.45;10.0;3;pix;Em preparo;São Paulo
1703;Cliente_2334;Pizza_Mania;Brasileira;04/05/2024;40.74;5.26;10.0;3;Cartão Crédito;Em preparo;Salvador
1704;Cliente_2413;Cantina Italiana;Pizza;04/05/2024;104.47;14.0;;4;Cartão Crédito;Saiu para entrega;Rio de Janeiro
1705;Cliente_1371;Burger House;Brasileira;29/02/2024;131.09;10.6;;4;Pix;Em preparo;Curitiba
1706;Cliente_181;Cantina Italiana;Açai;02/12/2024;51.08;9.55;0.0;2;Dinheiro;Entregue;Curitiba
1707;Cliente_2823;Tempero Caseiro;Hamburguer;07/05/2024;113.1;13.69;5.0;3;Cartão Crédito;Saiu para entrega;São Paulo
1708;Cliente_937;Tempero Caseiro;Pizza;05-26-2024;42.61;7.8;0.0;1;Cartão Crédito;Em preparo;Rio de Janeiro
1709;Cliente_1217;Tempero Caseiro;Hamburguer;30/04/2024;119.05;6.93;5.0;3;pix;Cancelado;Belo Horizonte
1710;Cliente_1882;Burger House;Churrasco;09/07/2024;31.63;10.6;10.0;2;Dinheiro;Entregue;Curitiba
1711;Cliente_1964;Burger House;Brasileira;09/10/2024;56.19;13.06;;2;Pix;Saiu para entrega;Curitiba
1712;Cliente_1864;Pizza_Mania;A@a�;12-14-2024;79.47;12.22;;3;Dinheiro;Em preparo;Belo Horizonte
1713;Cliente_62;Tempero Caseiro;Hamburguer;14/05/2024;121.47;7.29;;2;Cartão Crédito;Em preparo;Rio de Janeiro
1714;Cliente_1788;Sushi Express;Italiana;16/06/2024;76.62;13.19;10.0;2;Dinheiro;Cancelado;Salvador
1715;Cliente_2840;Sushi Express;Açai;14/02/2024;42.13;12.44;0.0;3;pix;Em preparo;Rio de Janeiro
1716;Cliente_499;Tempero Caseiro;Açai;09/04/2024;76.34;10.1;;2;Cartao Debito;Entregue;Belo Horizonte
1717;Cliente_2658;Pastel & Cia;Salgados;12/10/2024;123.1;6.57;5.0;3;Dinheiro;Em preparo;Salvador
1718;Cliente_2045;Pastel & Cia;Italiana;04/09/2024;126.76;12.59;10.0;4;Cartão Crédito;Em preparo;Belo Horizonte
1719;Cliente_542;   - Tropical;Hamburguer;16/05/2024;115.64;6.22;;4;Cartão Crédito;Cancelado;Belo Horizonte
1720;Cliente_1278;Churrasco Grill;Churrasco;03-24-2024;83.54;3.47;10.0;4;Pix;Em preparo;Curitiba
1721;Cliente_772;Burger House;Brasileira;08/05/2024;76.02;12.0;5.0;1;Cartão Crédito;Saiu para entrega;São Paulo
1722;Cliente_2559;Churrasco Grill;Churrasco;28/03/2024;138.88;11.01;10.0;3;pix;Cancelado;São Paulo
1723;Cliente_890;Churrasco Grill;Japonesa;07/04/2024;64.87;4.74;0.0;3;Pix;Saiu para entrega;São Paulo
1724;Cliente_331;Pizza_Mania;Japonesa;04/02/2024;129.7;7.45;;1;Pix;Entregue;Belo Horizonte
1725;Cliente_1116;Tempero Caseiro;Japonesa;13/08/2024;129.96;13.01;10.0;4;Dinheiro;Saiu para entrega;São Paulo
1726;Cliente_199;Sushi Express;Pizza;21/02/2024;36.72;9.9;0.0;3;Dinheiro;Entregue;São Paulo
1727;Cliente_14;Cantina Italiana;Brasileira;01/07/2024;44.48;6.53;10.0;3;Cartao Debito;Entregue;Rio de Janeiro
1728;Cliente_2605;Cantina Italiana;Pizza;26/12/2024;141.0;8.68;5.0;3;Dinheiro;Saiu para entrega;São Paulo
1729;Cliente_2922;Cantina Italiana;Salgados;07-18-2024;97.43;4.87;;2;Dinheiro;Em preparo;Rio de Janeiro
1730;Cliente_1260;   - Tropical;Japonesa;05/03/2024;70.98;13.23;10.0;3;pix;Em preparo;Rio de Janeiro
1731;Cliente_1201;Cantina Italiana;Churrasco;06-22-2024;36.2;13.62;10.0;4;pix;Em preparo;São Paulo
1732;Cliente_2044;Pastel & Cia;Salgados;24/09/2024;61.71;8.9;0.0;1;Cartão Crédito;Saiu para entrega;Salvador
1733;Cliente_776;Tempero Caseiro;Açai;19/11/2024;105.66;8.68;0.0;3;Cartao Debito;Cancelado;São Paulo
1734;Cliente_795;Tempero Caseiro;Pizza;23/03/2024;50.29;12.35;5.0;2;Cartao Debito;Cancelado;Salvador
1735;Cliente_571;Sushi Express;Italiana;02/05/2024;33.21;13.44;0.0;2;Dinheiro;Entregue;Curitiba
1736;Cliente_776;Sushi Express;Japonesa;01-15-2024;85.41;11.88;0.0;3;Pix;Saiu para entrega;Rio de Janeiro
1737;Cliente_1407;Pizza_Mania;Japonesa;07/11/2024;116.1;3.73;10.0;2;pix;Saiu para entrega;Rio de Janeiro
1738;Cliente_566;Pizza_Mania;A@a�;20/11/2024;54.14;5.9;;2;Dinheiro;Em preparo;Salvador
1739;Cliente_2757;Cantina Italiana;Churrasco;17/04/2024;128.13;10.08;10.0;2;Pix;Saiu para entrega;São Paulo
1740;Cliente_2422;Tempero Caseiro;Hamburguer;02/02/2024;139.29;10.2;10.0;3;Dinheiro;Em preparo;Salvador
1741;Cliente_360;   - Tropical;Japonesa;30/04/2024;106.55;11.66;5.0;3;Cartao Debito;Saiu para entrega;Curitiba
1742;Cliente_1539;Burger House;Pizza;01/01/2024;81.59;11.58;10.0;3;Cartao Debito;Cancelado;São Paulo
1743;Cliente_2504;Burger House;Açai;04/01/2024;60.83;6.1;0.0;1;Pix;Saiu para entrega;Belo Horizonte
1744;Cliente_1285;Tempero Caseiro;Salgados;14/09/2024;42.57;6.15;10.0;2;Cartão Crédito;Em preparo;Belo Horizonte
1745;Cliente_974;Churrasco Grill;Hamburguer;10/03/2024;125.98;11.8;5.0;2;Dinheiro;Saiu para entrega;São Paulo
1746;Cliente_454;Pastel & Cia;Pizza;15/09/2024;34.25;8.58;;3;Dinheiro;Saiu para entrega;Salvador
1747;Cliente_1927;Tempero Caseiro;Churrasco;04-15-2024;74.31;8.69;;4;Cartão Crédito;Entregue;Salvador
1748;Cliente_2430;Pastel & Cia;Brasileira;02/06/2024;37.58;12.21;;3;Cartao Debito;Entregue;Rio de Janeiro
1749;Cliente_2025;Pizza_Mania;Japonesa;27/07/2024;68.58;4.81;0.0;1;Dinheiro;Cancelado;Belo Horizonte
1750;Cliente_1327;Cantina Italiana;Churrasco;01-23-2024;86.19;10.29;10.0;3;Dinheiro;Cancelado;Belo Horizonte
1751;Cliente_645;Pizza_Mania;Pizza;10/02/2024;114.76;12.98;;1;Dinheiro;Saiu para entrega;São Paulo
1752;Cliente_370;   - Tropical;Açai;10-16-2024;110.55;14.14;0.0;1;Pix;Entregue;Belo Horizonte
1753;Cliente_2945;Pizza_Mania;Hamburguer;12/09/2024;146.04;6.02;5.0;4;Cartao Debito;Saiu para entrega;Curitiba
1754;Cliente_67;Pizza_Mania;Japonesa;11/06/2024;26.77;13.84;10.0;1;Cartão Crédito;Cancelado;Belo Horizonte
1755;Cliente_1862;Pizza_Mania;A@a�;23/07/2024;118.59;9.51;5.0;3;Dinheiro;Entregue;Belo Horizonte
1756;Cliente_1912;Burger House;Japonesa;11-23-2024;54.55;5.87;10.0;2;Dinheiro;Cancelado;Curitiba
1757;Cliente_2161;Burger House;Hamburguer;01-20-2024;78.95;10.15;5.0;3;Cartao Debito;Entregue;Belo Horizonte
1758;Cliente_2255;Pastel & Cia;Brasileira;05-18-2024;98.81;3.46;;4;Cartão Crédito;Em preparo;Curitiba
1759;Cliente_2586;Pizza_Mania;Pizza;21/01/2024;49.39;13.76;;3;Dinheiro;Saiu para entrega;Belo Horizonte
1760;Cliente_2507;Cantina Italiana;Hamburguer;12-14-2024;136.73;4.27;;4;pix;Cancelado;Salvador
1761;Cliente_89;Burger House;Açai;26/01/2024;129.94;9.62;5.0;3;Cartao Debito;Saiu para entrega;Belo Horizonte
1762;Cliente_2462;Pastel & Cia;Brasileira;27/05/2024;50.95;12.08;5.0;1;Pix;Saiu para entrega;Rio de Janeiro
1763;Cliente_1549;Sushi Express;Brasileira;12/01/2024;60.34;12.11;;4;Dinheiro;Saiu para entrega;São Paulo
1764;Cliente_1604;Tempero Caseiro;Hamburguer;29/04/2024;58.5;3.85;10.0;3;Cartão Crédito;Entregue;Belo Horizonte
1765;Cliente_255;Churrasco Grill;Churrasco;03-26-2024;98.99;3.72;5.0;3;Cartao Debito;Cancelado;Belo Horizonte
1766;Cliente_2954;Pastel & Cia;Churrasco;04/02/2024;104.56;9.01;0.0;3;pix;Cancelado;Salvador
1767;Cliente_1006;Pastel & Cia;Japonesa;02/02/2024;46.49;6.43;;3;Dinheiro;Cancelado;Belo Horizonte
1768;Cliente_1902;Churrasco Grill;Japonesa;21/11/2024;147.68;6.08;;2;Cartao Debito;Cancelado;São Paulo
1769;Cliente_2356;Tempero Caseiro;Salgados;03/01/2024;82.75;4.13;10.0;1;pix;Em preparo;Curitiba
1770;Cliente_1986;Sushi Express;Açai;31/01/2024;30.29;10.16;;3;pix;Saiu para entrega;Rio de Janeiro
1771;Cliente_1182;   - Tropical;Churrasco;09/06/2024;35.68;5.93;0.0;2;Dinheiro;Cancelado;Belo Horizonte
1772;Cliente_2669;Burger House;Hamburguer;19/03/2024;79.92;4.79;;3;Dinheiro;Entregue;Salvador
1773;Cliente_967;Tempero Caseiro;Pizza;11-30-2024;116.5;6.04;10.0;2;Cartao Debito;Em preparo;São Paulo
1774;Cliente_2231;Sushi Express;Açai;24/04/2024;97.99;6.82;;1;Dinheiro;Em preparo;Rio de Janeiro
1775;Cliente_2656;Cantina Italiana;Açai;07/06/2024;62.47;11.19;;4;Pix;Saiu para entrega;Rio de Janeiro
1776;Cliente_2947;Sushi Express;Japonesa;17/03/2024;84.1;3.01;10.0;3;pix;Cancelado;Belo Horizonte
1777;Cliente_1103;   - Tropical;Italiana;14/03/2024;141.22;14.53;0.0;2;Pix;Saiu para entrega;Rio de Janeiro
1778;Cliente_2527;Pizza_Mania;Brasileira;28/04/2024;73.89;9.37;;3;Pix;Em preparo;Belo Horizonte
1779;Cliente_409;Tempero Caseiro;Pizza;27/07/2024;135.65;12.17;10.0;1;Pix;Cancelado;Rio de Janeiro
1780;Cliente_410;Cantina Italiana;Churrasco;31/07/2024;104.61;9.04;10.0;1;Pix;Entregue;Salvador
1781;Cliente_2329;Pastel & Cia;Japonesa;21/04/2024;25.72;8.62;0.0;3;pix;Entregue;Rio de Janeiro
1782;Cliente_286;Sushi Express;Brasileira;07/02/2024;55.71;14.19;5.0;3;Cartão Crédito;Em preparo;Salvador
1783;Cliente_553;Pizza_Mania;Italiana;07-28-2024;94.09;9.84;0.0;3;Pix;Entregue;Salvador
1784;Cliente_1808;Tempero Caseiro;Japonesa;04/09/2024;144.85;8.21;;3;Dinheiro;Cancelado;São Paulo
1785;Cliente_1607;Pizza_Mania;Italiana;27/08/2024;142.25;10.41;5.0;3;pix;Em preparo;Rio de Janeiro
1786;Cliente_2366;Sushi Express;Hamburguer;08/11/2024;91.26;14.43;10.0;4;Cartao Debito;Saiu para entrega;Rio de Janeiro
1787;Cliente_2894;Tempero Caseiro;Italiana;21/01/2024;61.24;8.53;10.0;3;Cartao Debito;Saiu para entrega;Rio de Janeiro
1788;Cliente_997;Churrasco Grill;Italiana;07-23-2024;68.74;13.77;;2;Cartão Crédito;Entregue;Salvador
1789;Cliente_1654;Tempero Caseiro;Pizza;01/09/2024;28.59;9.62;0.0;4;Cartão Crédito;Saiu para entrega;Curitiba
1790;Cliente_1418;Tempero Caseiro;Pizza;24/03/2024;85.89;7.55;0.0;1;Dinheiro;Em preparo;São Paulo
1791;Cliente_2492;   - Tropical;Italiana;12/07/2024;32.48;11.52;5.0;2;Dinheiro;Cancelado;Rio de Janeiro
1792;Cliente_2251;Pizza_Mania;Salgados;16/01/2024;94.93;10.15;10.0;3;Cartão Crédito;Saiu para entrega;Rio de Janeiro
1793;Cliente_2111;Tempero Caseiro;Brasileira;05-14-2024;94.27;7.73;;1;pix;Cancelado;Belo Horizonte
1794;Cliente_339;Tempero Caseiro;Pizza;06/07/2024;36.55;8.37;5.0;2;Cartao Debito;Saiu para entrega;São Paulo
1795;Cliente_1358;Cantina Italiana;Açai;17/01/2024;82.68;12.41;10.0;2;Cartao Debito;Saiu para entrega;Salvador
1796;Cliente_1703;Churrasco Grill;Açai;11/01/2024;62.3;11.8;;3;pix;Cancelado;Belo Horizonte
1797;Cliente_902;   - Tropical;Churrasco;11/05/2024;116.05;9.72;;3;Dinheiro;Saiu para entrega;Belo Horizonte
1798;Cliente_1563;   - Tropical;Brasileira;11/10/2024;134.88;11.75;10.0;3;Cartao Debito;Em preparo;Curitiba
1799;Cliente_2040;Pizza_Mania;Churrasco;07-29-2024;96.7;6.66;5.0;3;Cartao Debito;Cancelado;São Paulo
1800;Cliente_2624;Burger House;Hamburguer;20/11/2024;126.91;5.26;10.0;2;pix;Saiu para entrega;São Paulo
1801;Cliente_1167;Cantina Italiana;Brasileira;20/11/2024;133.53;11.17;5.0;3;Pix;Saiu para entrega;Salvador
1802;Cliente_2903;Sushi Express;Italiana;14/12/2024;41.71;12.71;0.0;3;Cartão Crédito;Saiu para entrega;Rio de Janeiro
1803;Cliente_1881;Tempero Caseiro;Italiana;10-29-2024;76.58;13.79;;3;pix;Em preparo;Belo Horizonte
1804;Cliente_478;Sushi Express;Churrasco;20/08/2024;110.74;5.01;;4;pix;Entregue;Salvador
1805;Cliente_2844;Pastel & Cia;Japonesa;19/06/2024;54.27;8.37;0.0;3;Dinheiro;Saiu para entrega;Belo Horizonte
1806;Cliente_2878;Pastel & Cia;Japonesa;29/11/2024;64.89;11.16;10.0;4;Cartao Debito;Saiu para entrega;Belo Horizonte
1807;Cliente_1765;Pastel & Cia;Brasileira;27/09/2024;48.6;13.52;0.0;4;Cartao Debito;Cancelado;Salvador
1808;Cliente_1695;Pizza_Mania;Salgados;06/04/2024;23.19;3.54;0.0;3;pix;Saiu para entrega;Belo Horizonte
1809;Cliente_211;Burger House;Pizza;29/02/2024;78.53;11.18;;2;Dinheiro;Cancelado;São Paulo
1810;Cliente_1203;Pastel & Cia;Pizza;22/07/2024;98.45;14.14;10.0;4;Cartao Debito;Em preparo;Curitiba
1811;Cliente_2738;Cantina Italiana;Salgados;04/07/2024;129.57;14.8;;1;pix;Saiu para entrega;Rio de Janeiro
1812;Cliente_1693;Pastel & Cia;Açai;18/05/2024;46.14;7.1;5.0;3;Pix;Em preparo;Rio de Janeiro
1813;Cliente_2887;   - Tropical;Brasileira;13/03/2024;88.13;10.72;5.0;1;Cartão Crédito;Entregue;Salvador
1814;Cliente_2506;Pastel & Cia;Salgados;08-22-2024;41.07;10.94;5.0;3;Pix;Em preparo;Rio de Janeiro
1815;Cliente_706;Sushi Express;Japonesa;03-13-2024;82.85;12.68;;2;Cartão Crédito;Entregue;Curitiba
1816;Cliente_728;   - Tropical;Açai;06-23-2024;90.98;3.07;0.0;3;Cartao Debito;Em preparo;Salvador
1817;Cliente_1768;Sushi Express;Hamburguer;12/11/2024;30.51;3.4;0.0;4;pix;Cancelado;Rio de Janeiro
1818;Cliente_1331;   - Tropical;Italiana;19/09/2024;62.73;12.89;10.0;3;Dinheiro;Cancelado;Rio de Janeiro
1819;Cliente_871;Pastel & Cia;Açai;13/11/2024;144.82;13.8;10.0;3;Dinheiro;Entregue;Belo Horizonte
1820;Cliente_1464;   - Tropical;Brasileira;01/08/2024;117.47;8.3;10.0;2;pix;Em preparo;Rio de Janeiro
1821;Cliente_2031;   - Tropical;Japonesa;03/12/2024;30.49;5.96;0.0;1;Pix;Em preparo;Belo Horizonte
1822;Cliente_2378;Sushi Express;Italiana;06/08/2024;52.61;13.35;10.0;2;Pix;Cancelado;Rio de Janeiro
1823;Cliente_1479;Churrasco Grill;Brasileira;15/01/2024;128.82;5.24;0.0;2;Dinheiro;Em preparo;Curitiba
1824;Cliente_2600;Burger House;Brasileira;12-15-2024;61.85;12.38;0.0;4;Pix;Em preparo;Belo Horizonte
1825;Cliente_1029;Sushi Express;Italiana;01/02/2024;112.81;5.38;;2;Cartão Crédito;Saiu para entrega;Curitiba
1826;Cliente_51;Pastel & Cia;Hamburguer;09/04/2024;123.04;6.08;0.0;3;pix;Cancelado;Salvador
1827;Cliente_317;Pizza_Mania;Brasileira;27/07/2024;53.39;10.74;0.0;3;Cartão Crédito;Em preparo;São Paulo
1828;Cliente_548;Tempero Caseiro;Hamburguer;25/05/2024;25.96;9.5;10.0;2;Cartão Crédito;Cancelado;Rio de Janeiro
1829;Cliente_889;Sushi Express;Japonesa;29/06/2024;54.39;3.89;5.0;3;pix;Entregue;Rio de Janeiro
1830;Cliente_1781;Cantina Italiana;Hamburguer;01/11/2024;111.32;11.7;10.0;1;Dinheiro;Entregue;Salvador
1831;Cliente_2056;Sushi Express;Hamburguer;29/03/2024;45.94;8.85;0.0;2;Cartão Crédito;Entregue;Belo Horizonte
1832;Cliente_394;Burger House;Italiana;02/05/2024;83.0;3.92;5.0;2;Dinheiro;Entregue;Belo Horizonte
1833;Cliente_1343;Burger House;Salgados;07-14-2024;135.05;4.05;0.0;3;pix;Em preparo;São Paulo
1834;Cliente_554;Churrasco Grill;Japonesa;19/12/2024;21.8;9.3;;1;Pix;Em preparo;Rio de Janeiro
1835;Cliente_291;Churrasco Grill;Açai;29/05/2024;113.19;7.09;10.0;3;Cartao Debito;Saiu para entrega;Rio de Janeiro
1836;Cliente_1818;Tempero Caseiro;Hamburguer;05/07/2024;148.17;6.73;5.0;3;Cartao Debito;Saiu para entrega;Belo Horizonte
1837;Cliente_903;Churrasco Grill;Italiana;05/05/2024;25.89;12.31;0.0;2;Cartão Crédito;Entregue;Curitiba
1838;Cliente_885;Tempero Caseiro;Brasileira;03-26-2024;112.46;11.59;10.0;2;pix;Entregue;São Paulo
1839;Cliente_973;Pastel & Cia;Salgados;25/12/2024;99.34;13.71;0.0;1;Dinheiro;Em preparo;Curitiba
1840;Cliente_186;Sushi Express;Açai;30/06/2024;74.13;8.52;0.0;4;Cartão Crédito;Saiu para entrega;Belo Horizonte
1841;Cliente_1437;Burger House;Hamburguer;23/04/2024;71.61;7.31;5.0;3;Pix;Entregue;Belo Horizonte
1842;Cliente_1171;Cantina Italiana;Pizza;02/09/2024;139.1;11.38;0.0;1;Cartão Crédito;Cancelado;Salvador
1843;Cliente_2872;Pastel & Cia;Japonesa;05-23-2024;31.44;12.29;10.0;3;Cartão Crédito;Cancelado;São Paulo
1844;Cliente_2262;Pastel & Cia;Italiana;08/04/2024;104.55;6.06;10.0;3;Dinheiro;Entregue;Curitiba
1845;Cliente_2435;Churrasco Grill;Açai;11/09/2024;38.34;6.55;;2;Dinheiro;Cancelado;Belo Horizonte
1846;Cliente_1765;   - Tropical;Japonesa;20/05/2024;82.79;7.13;0.0;3;Dinheiro;Cancelado;Curitiba
1847;Cliente_2235;Pizza_Mania;Brasileira;03/12/2024;47.95;3.71;10.0;2;Cartão Crédito;Cancelado;São Paulo
1848;Cliente_2612;Sushi Express;Italiana;06-28-2024;79.69;9.59;10.0;1;Cartao Debito;Saiu para entrega;São Paulo
1849;Cliente_1734;Pizza_Mania;Japonesa;05/02/2024;75.61;7.51;0.0;2;Dinheiro;Saiu para entrega;Curitiba
1850;Cliente_2583;Tempero Caseiro;Açai;10/12/2024;104.17;13.95;5.0;2;pix;Saiu para entrega;Rio de Janeiro
1851;Cliente_2556;Sushi Express;Hamburguer;04/06/2024;65.42;9.52;0.0;2;Cartão Crédito;Em preparo;Curitiba
1852;Cliente_2559;   - Tropical;Churrasco;22/07/2024;130.21;5.67;10.0;2;Cartao Debito;Saiu para entrega;Belo Horizonte
1853;Cliente_1431;Churrasco Grill;Churrasco;28/04/2024;75.64;3.54;0.0;3;Cartao Debito;Entregue;Belo Horizonte
1854;Cliente_2916;Churrasco Grill;Pizza;28/02/2024;84.44;8.63;10.0;3;Pix;Cancelado;Salvador
1855;Cliente_1511;   - Tropical;Pizza;02-21-2024;82.25;11.42;5.0;1;pix;Entregue;Rio de Janeiro
1856;Cliente_1006;Pizza_Mania;A@a�;18/06/2024;96.09;9.64;0.0;2;Cartão Crédito;Saiu para entrega;Rio de Janeiro
1857;Cliente_2935;Burger House;Churrasco;30/12/2024;102.51;11.09;;2;Dinheiro;Cancelado;Salvador
1858;Cliente_2184;Tempero Caseiro;Brasileira;19/04/2024;121.69;12.58;;4;pix;Entregue;São Paulo
1859;Cliente_1658;Cantina Italiana;Salgados;08/04/2024;135.3;4.34;10.0;1;Pix;Entregue;Belo Horizonte
1860;Cliente_1665;   - Tropical;Açai;02/05/2024;36.05;5.41;5.0;3;Dinheiro;Saiu para entrega;São Paulo
1861;Cliente_2533;Cantina Italiana;Italiana;29/06/2024;109.85;3.94;0.0;3;Dinheiro;Cancelado;Curitiba
1862;Cliente_1919;Burger House;Japonesa;16/05/2024;75.3;12.84;;4;Cartao Debito;Cancelado;São Paulo
1863;Cliente_2399;Pizza_Mania;A@a�;29/07/2024;128.58;4.37;10.0;2;pix;Cancelado;Salvador
1864;Cliente_558;Churrasco Grill;Açai;16/10/2024;28.3;11.86;;4;Cartão Crédito;Entregue;Salvador
1865;Cliente_2252;Pastel & Cia;Hamburguer;18/01/2024;100.24;13.47;0.0;2;pix;Em preparo;Salvador
1866;Cliente_1114;Sushi Express;Japonesa;24/05/2024;123.23;10.0;5.0;4;Cartao Debito;Entregue;Curitiba
1867;Cliente_766;Pizza_Mania;A@a�;02/05/2024;52.6;11.97;5.0;4;Cartão Crédito;Entregue;São Paulo
1868;Cliente_244;Pizza_Mania;Salgados;02-14-2024;67.36;12.38;10.0;4;Cartao Debito;Cancelado;Belo Horizonte
1869;Cliente_142;Cantina Italiana;Açai;09-26-2024;128.48;12.88;10.0;1;Pix;Saiu para entrega;Salvador
1870;Cliente_652;Churrasco Grill;Pizza;13/02/2024;33.45;6.82;;4;Pix;Em preparo;Rio de Janeiro
1871;Cliente_1299;   - Tropical;Pizza;01/03/2024;146.76;5.84;;3;Cartao Debito;Cancelado;Rio de Janeiro
1872;Cliente_1738;Pizza_Mania;Italiana;02/04/2024;93.4;3.71;0.0;2;Cartao Debito;Saiu para entrega;Rio de Janeiro
1873;Cliente_1826;Pastel & Cia;Pizza;06/09/2024;71.12;8.5;10.0;4;Dinheiro;Em preparo;Salvador
1874;Cliente_2804;Cantina Italiana;Salgados;04/05/2024;42.26;6.93;10.0;4;Cartão Crédito;Em preparo;Belo Horizonte
1875;Cliente_922;Sushi Express;Açai;08-13-2024;51.49;14.24;0.0;3;pix;Em preparo;São Paulo
1876;Cliente_639;Pastel & Cia;Salgados;01/06/2024;58.78;12.12;5.0;2;Dinheiro;Em preparo;Rio de Janeiro
1877;Cliente_116;Burger House;Churrasco;27/10/2024;78.44;11.45;;3;Cartao Debito;Cancelado;Belo Horizonte
1878;Cliente_2831;Burger House;Churrasco;27/06/2024;89.74;7.54;0.0;3;Cartao Debito;Saiu para entrega;Salvador
1879;Cliente_2976;Pastel & Cia;Italiana;03/07/2024;120.45;12.87;10.0;4;pix;Entregue;Belo Horizonte
1880;Cliente_1145;Pizza_Mania;Churrasco;02/05/2024;90.32;12.16;5.0;3;Dinheiro;Cancelado;Belo Horizonte
1881;Cliente_6;Pizza_Mania;Italiana;07/01/2024;51.82;14.32;5.0;2;Cartão Crédito;Cancelado;Rio de Janeiro
